6.7833946805075e+17 6.3048858653395e+14 
1.0925773528682e+18 3.7337031359934e+14 
1.4780467231109e+17 1426318003983.1 
6.5325628947225e+18 7.0078665718266e+15 
1.2474567877444e+20 1.2913109417313e+16 
4.8338243758081e+21 5.7491307347057e+17 
1.3778946766442e+20 2.9817864805544e+19 
5.616442294918e+20 4.3024130007753e+17 
4.4092731532198e+21 8.0712620425699e+17 
2.2926195189048e+22 1.2640767474188e+19 
2.8000954887487e+22 8.8473003444107e+19 
7.3531052874472e+21 3.2291597775099e+19 
8.7655033522573e+21 4.5338462479642e+19 
4.4709921184712e+21 1.3006319914136e+19 
6.0608116787657e+21 7.8411499305551e+19 
1.6815569597111e+22 2.750495197537e+20 
1.3841019326044e+22 1.3733708747096e+20 
3.8149693133665e+22 5.8014009385488e+20 
3.2520199221641e+22 1.8264678814932e+20 
3.6733505031699e+22 1.5070558129746e+21 
3.3866440487516e+22 2.7011669820996e+20 
4.3040606443663e+22 1.493445926622e+20 
3.5477648056976e+22 6.2101398762365e+19 
4.516535700512e+22 5.1081585335268e+19 
