Filename,ClassId
1479425441182877835,1029900288.000000
1479425441232704425,1103843328.000000
1479425441282730750,1203867648.000000
1479425441332806714,972759040.000000
1479425441382790272,520577024.000000
1479425441432724303,125044736.000000
1479425441482746958,-114878464.000000
1479425441532802506,-396880896.000000
1479425441582725165,-189547520.000000
1479425441632720892,94911488.000000
1479425441682732948,346715648.000000
1479425441732800574,340788224.000000
1479425441782737331,393680896.000000
1479425441832816004,447470080.000000
1479425441882830087,525735936.000000
1479425441932849879,729651200.000000
1479425441982783223,774085120.000000
1479425442032874172,809456640.000000
1479425442082758552,959124480.000000
1479425442132852121,1014572544.000000
1479425442182761838,829441024.000000
1479425442232828524,681628672.000000
1479425442282862682,654455808.000000
1479425442332893792,489731072.000000
1479425442382858459,346103296.000000
1479425442432797491,623985152.000000
1479425442482899263,813134848.000000
1479425442532771570,1207724032.000000
1479425442582809345,1459511296.000000
1479425442632821093,1564142080.000000
1479425442682747552,1846452224.000000
1479425442732806572,1748071936.000000
1479425444383185181,522680320.000000
1479425444434593057,168181760.000000
1479425444483190972,-206157824.000000
1479425444533172421,-491140096.000000
1479425444583259948,-743413760.000000
1479425444633286162,-1023551488.000000
1479425444683294213,-1011388416.000000
1479425444733253036,-862745600.000000
1479425444783291032,-606259200.000000
1479425444833288592,-435202048.000000
1479425444883283220,-262116352.000000
1479425444933328937,-73098240.000000
1479425444983260437,331201536.000000
1479425445033271766,439524352.000000
1479425445083281310,515433472.000000
1479425445133336475,383739904.000000
1479425445183328558,431588352.000000
1479425445233404698,663353344.000000
1479425445283448582,858664960.000000
1479425445333367499,839213056.000000
1479425445383326348,643549184.000000
1479425445433499090,384360448.000000
1479425445483382125,425357312.000000
1479425445533489877,317324288.000000
1479425445583437918,464586752.000000
1479425445633423016,617957376.000000
1479425445683329266,826417152.000000
1479425445733403939,968981504.000000
1479425445783307622,1178954752.000000
1479425445833353168,1322245120.000000
1479425445883484127,1464035328.000000
1479425445933390665,1331210240.000000
1479425442782862182,1685270016.000000
1479425442832833025,1512159232.000000
1479425442882822631,1361890304.000000
1479425442932809867,981834240.000000
1479425442982805056,826689536.000000
1479425443032823520,640888320.000000
1479425443082812203,415302656.000000
1479425443132827444,685667328.000000
1479425443182854411,1292705792.000000
1479425443232861030,1938699776.000000
1479425443282879357,2436442112.000000
1479425443332896491,2562453504.000000
1479425443382879593,2847267840.000000
1479425443432903742,2863476736.000000
1479425443483016593,2665809920.000000
1479425443533017775,2364904448.000000
1479425443582977575,2383233024.000000
1479425443632945821,2624308224.000000
1479425443682982187,2800109568.000000
1479425443732869219,2397347840.000000
1479425443782898808,1778071552.000000
1479425443833012205,1211505664.000000
1479425443882914607,899119104.000000
1479425443933132143,733819904.000000
1479425443983182782,722547712.000000
1479425444033115695,637177856.000000
1479425444083198332,677660672.000000
1479425444133127546,693669888.000000
1479425444183146275,807557120.000000
1479425444233201168,888745984.000000
1479425444283138737,910082048.000000
1479425444333229360,827709440.000000
1479425445983503068,989472768.000000
1479425446033440044,528962560.000000
1479425446083426096,262230016.000000
1479425446133410346,178221056.000000
1479425446183468695,363300864.000000
1479425446233463132,547322880.000000
1479425446283447100,671776768.000000
1479425446333431175,749176832.000000
1479425446383424337,901864448.000000
1479425446433457370,972001280.000000
1479425446483371405,1052048384.000000
1479425446533500137,1051827200.000000
1479425446583477115,1184073728.000000
1479425446633522506,1166685184.000000
1479425446683589238,1001608192.000000
1479425446733573761,926168064.000000
1479425446783611898,909743104.000000
1479425446833546046,957193216.000000
1479425446883533208,927593472.000000
1479425446933547800,1084607488.000000
1479425446983608400,1577080832.000000
1479425447033578750,1813010432.000000
1479425447083596868,1893724160.000000
1479425447133467484,2152135680.000000
1479425447183549871,2277525504.000000
1479425447233486454,2334840832.000000
1479425447283725051,2258073600.000000
1479425447333693598,2128613376.000000
1479425447383620607,1940925440.000000
1479425447433621760,1771105280.000000
1479425447483674337,1568764928.000000
1479425447533663020,1448427520.000000
1479425450784248908,185818368.000000
1479425450834260421,222836736.000000
1479425450884230583,352980992.000000
1479425450934345661,380507904.000000
1479425450984309065,399503104.000000
1479425451034286630,514844928.000000
1479425451084317905,511647744.000000
1479425451134304083,428963328.000000
1479425451184289528,354627072.000000
1479425451234414501,276012032.000000
1479425451284350407,258575872.000000
1479425451334284259,176834560.000000
1479425451384384161,89488384.000000
1479425451434326964,136830464.000000
1479425451484368953,76449280.000000
1479425451534399242,13951488.000000
1479425451584434387,-28353024.000000
1479425451634350263,-53025792.000000
1479425451684382956,-19718144.000000
1479425451734356975,41472512.000000
1479425451784399230,90426368.000000
1479425451834383177,172386304.000000
1479425451884425416,245599744.000000
1479425451934441674,400468480.000000
1479425451984403693,570933760.000000
1479425452034457721,691426816.000000
1479425452084417312,719789568.000000
1479425452134520843,809190912.000000
1479425452184466002,820216320.000000
1479425452234335175,866499584.000000
1479425452284375611,811853824.000000
1479425452334564662,811706880.000000
1479425452384627152,866550272.000000
1479425452434545378,963234816.000000
1479425452484609213,971240960.000000
1479425452534553900,1037724160.000000
1479425452584569515,1009822208.000000
1479425452634553611,1056588288.000000
1479425452684562980,978948608.000000
1479425452734636836,883698176.000000
1479425452784608361,768349696.000000
1479425452834609980,579055616.000000
1479425452884611953,487119872.000000
1479425452934601849,531364352.000000
1479425452984630588,403171840.000000
1479425453034674381,337953792.000000
1479425453084683167,146567168.000000
1479425453134711461,168813056.000000
1479425453184665706,110253568.000000
1479425453234723205,106406400.000000
1479425453284690109,96633344.000000
1479425453334712197,153598976.000000
1479425453384695179,291912192.000000
1479425453434771997,169466368.000000
1479425453484719139,-29775360.000000
1479425453534887926,-295365632.000000
1479425453584746259,-462180352.000000
1479425453634743110,-540243968.000000
1479425453684792122,-521289728.000000
1479425453734799602,-291987456.000000
1479425453784765115,80114688.000000
1479425453834837075,454727168.000000
1479425453884781104,599764992.000000
1479425453934842652,496368128.000000
1479425447583646955,1264548864.000000
1479425447633645468,1059450880.000000
1479425447683675176,929312768.000000
1479425447733726775,825659392.000000
1479425447783780269,869164032.000000
1479425447833680291,920552448.000000
1479425447883694922,1028356096.000000
1479425447933701813,1345686528.000000
1479425447983829975,1448410112.000000
1479425448033742629,1438347776.000000
1479425448083725825,1404935168.000000
1479425448133784412,1585160192.000000
1479425448183782273,1792065536.000000
1479425448233780330,2081951744.000000
1479425448283749801,1942857728.000000
1479425448333826064,1540861952.000000
1479425448383792183,1151839232.000000
1479425448433778649,999692288.000000
1479425448483793143,980682752.000000
1479425448533885890,870020096.000000
1479425448583862227,819260416.000000
1479425448633847925,877597696.000000
1479425448683822662,879433728.000000
1479425448733882312,969780736.000000
1479425448783845387,963175936.000000
1479425448833950015,1008876032.000000
1479425448883924440,1075214336.000000
1479425448933879663,1277144064.000000
1479425448983876216,1469769216.000000
1479425449034016614,1602286592.000000
1479425449083989539,1596438016.000000
1479425449134003281,1433658368.000000
1479425449183978806,1237774848.000000
1479425449233996144,1087888384.000000
1479425449283962329,930498048.000000
1479425449333971165,811446784.000000
1479425449383983954,758077440.000000
1479425449434025534,703281152.000000
1479425449483987552,683386880.000000
1479425449534040093,599438336.000000
1479425449584053959,422732800.000000
1479425449634016171,276859904.000000
1479425449684123260,132048896.000000
1479425449734027001,-87063552.000000
1479425449784082050,-298211328.000000
1479425449834134569,-407109632.000000
1479425449884087282,-437732352.000000
1479425449934088214,-388502016.000000
1479425449984134982,-232792064.000000
1479425450034140940,-80723968.000000
1479425450084078501,112105472.000000
1479425450134193600,270607360.000000
1479425450184172865,369049600.000000
1479425450234144378,372194048.000000
1479425450284149775,306936320.000000
1479425450334262000,320099840.000000
1479425450384178750,365364224.000000
1479425450434161961,374758656.000000
1479425450484147791,322028032.000000
1479425450534184818,300153344.000000
1479425450584162450,134160128.000000
1479425450634258305,90298624.000000
1479425450684227110,128589824.000000
1479425450734209984,133623040.000000
1479425453984831513,134173696.000000
1479425454034831660,-235547136.000000
1479425454084836219,-531517952.000000
1479425454134878742,-507348992.000000
1479425454184883542,-276347392.000000
1479425454234889377,-86631936.000000
1479425454284867819,134244352.000000
1479425454334887035,271562240.000000
1479425454384960133,320667136.000000
1479425454434866999,367903232.000000
1479425454484877099,347878400.000000
1479425454534965755,372291072.000000
1479425454584960425,403849728.000000
1479425454634985147,392523776.000000
1479425454684962544,312978944.000000
1479425454734974049,287043072.000000
1479425454784969623,308055040.000000
1479425454834992068,458861568.000000
1479425454885024662,592664576.000000
1479425454935000744,630758400.000000
1479425454985024030,575047680.000000
1479425455034974159,330973184.000000
1479425455084988816,92935168.000000
1479425455135196249,-71890944.000000
1479425455185043601,-295049216.000000
