Filename,ClassId
1479425441182877835,-0.022485
1479425441232704425,0.030135
1479425441282730750,0.030665
1479425441332806714,0.054394
1479425441382790272,0.067608
1479425441432724303,0.089873
1479425441482746958,0.090832
1479425441532802506,0.098299
1479425441582725165,0.108275
1479425441632720892,0.099659
1479425441682732948,0.082109
1479425441732800574,0.100288
1479425441782737331,0.072859
1479425441832816004,0.016751
1479425441882830087,-0.000452
1479425441932849879,-0.059336
1479425441982783223,-0.049977
1479425442032874172,-0.037644
1479425442082758552,-0.045811
1479425442132852121,-0.020208
1479425442182761838,-0.022862
1479425442232828524,0.015669
1479425442282862682,0.055891
1479425442332893792,0.112519
1479425442382858459,0.143189
1479425442432797491,0.141254
1479425442482899263,0.162659
1479425442532771570,0.140127
1479425442582809345,0.058201
1479425442632821093,-0.010435
1479425442682747552,0.010420
1479425442732806572,0.019693
1479425445983503068,-0.062902
1479425446033440044,-0.064108
1479425446083426096,-0.057208
1479425446133410346,-0.055828
1479425446183468695,-0.058143
1479425446233463132,-0.050258
1479425446283447100,-0.052858
1479425446333431175,-0.048504
1479425446383424337,-0.048056
1479425446433457370,-0.037383
1479425446483371405,-0.039796
1479425446533500137,-0.054060
1479425446583477115,-0.022445
1479425446633522506,-0.005324
1479425446683589238,-0.007054
1479425446733573761,-0.001553
1479425446783611898,0.007014
1479425446833546046,0.010613
1479425446883533208,0.014119
1479425446933547800,0.009141
1479425446983608400,0.002447
1479425447033578750,-0.004213
1479425447083596868,-0.008499
1479425447133467484,-0.018450
1479425447183549871,-0.033590
1479425447233486454,-0.051208
1479425447283725051,-0.063001
1479425447333693598,-0.053184
1479425447383620607,-0.032000
1479425447433621760,0.009527
1479425447483674337,0.024382
1479425447533663020,0.041026
1479425442782862182,0.028796
1479425442832833025,0.043032
1479425442882822631,0.047729
1479425442932809867,0.049973
1479425442982805056,0.045434
1479425443032823520,0.050418
1479425443082812203,0.027245
1479425443132827444,0.016669
1479425443182854411,-0.001265
1479425443232861030,-0.016363
1479425443282879357,-0.045015
1479425443332896491,-0.041019
1479425443382879593,-0.040077
1479425443432903742,-0.095811
1479425443483016593,-0.109620
1479425443533017775,-0.122854
1479425443582977575,-0.100371
1479425443632945821,-0.083488
1479425443682982187,-0.056442
1479425443732869219,0.008438
1479425443782898808,0.048072
1479425443833012205,0.058274
1479425443882914607,0.022438
1479425443933132143,0.005665
1479425443983182782,-0.026200
1479425444033115695,-0.048018
1479425444083198332,-0.050645
1479425444133127546,-0.032805
1479425444183146275,-0.013767
1479425444233201168,-0.004451
1479425444283138737,-0.000787
1479425444333229360,-0.008022
1479425444383185181,-0.026542
1479425444434593057,-0.048336
1479425444483190972,-0.043392
1479425444533172421,-0.059302
1479425444583259948,-0.075745
1479425444633286162,-0.089255
