Filename,ClassId
1479425445983503068,-0.029607
1479425446033440044,-0.020078
1479425446083426096,-0.030769
1479425446133410346,-0.033840
1479425446183468695,-0.039532
1479425446233463132,-0.048707
1479425446283447100,-0.054063
1479425446333431175,-0.052376
1479425446383424337,-0.054611
1479425446433457370,-0.052520
1479425446483371405,-0.051060
1479425446533500137,-0.059776
1479425446583477115,-0.054177
1479425446633522506,-0.050167
1479425446683589238,-0.044259
1479425446733573761,-0.034987
1479425446783611898,-0.027525
1479425446833546046,-0.022656
1479425446883533208,-0.025360
1479425446933547800,-0.025894
1479425446983608400,-0.016712
1479425447033578750,-0.019147
1479425447083596868,-0.016171
1479425447133467484,-0.017525
1479425447183549871,-0.025170
1479425447233486454,-0.026623
1479425447283725051,-0.032496
1479425447333693598,-0.031861
1479425447383620607,-0.019539
1479425447433621760,-0.003986
1479425447483674337,0.001139
1479425447533663020,0.010322
1479425441182877835,-0.228985
1479425441232704425,-0.198657
1479425441282730750,-0.203871
1479425441332806714,-0.194705
1479425441382790272,-0.168672
1479425441432724303,-0.144581
1479425441482746958,-0.133016
1479425441532802506,-0.137277
1479425441582725165,-0.149078
1479425441632720892,-0.161668
1479425441682732948,-0.167908
1479425441732800574,-0.139377
1479425441782737331,-0.118420
1479425441832816004,-0.123286
1479425441882830087,-0.127074
1479425441932849879,-0.140436
1479425441982783223,-0.131998
1479425442032874172,-0.118954
1479425442082758552,-0.118332
1479425442132852121,-0.110144
1479425442182761838,-0.114927
1479425442232828524,-0.083385
1479425442282862682,-0.078071
1479425442332893792,-0.025458
1479425442382858459,-0.004304
1479425442432797491,-0.021863
1479425442482899263,-0.037358
1479425442532771570,-0.058125
1479425442582809345,-0.111296
1479425442632821093,-0.139884
1479425442682747552,-0.136315
1479425442732806572,-0.140540
1479425444383185181,-0.104695
1479425444434593057,-0.118203
1479425444483190972,-0.124972
1479425444533172421,-0.122584
1479425444583259948,-0.106207
1479425444633286162,-0.116891
1479425444683294213,-0.116274
1479425444733253036,-0.103291
1479425444783291032,-0.097321
1479425444833288592,-0.133555
1479425444883283220,-0.111061
1479425444933328937,-0.103686
1479425444983260437,-0.089395
1479425445033271766,-0.071768
1479425445083281310,-0.050094
1479425445133336475,-0.062870
1479425445183328558,-0.087869
1479425445233404698,-0.110554
1479425445283448582,-0.122863
1479425445333367499,-0.138616
1479425445383326348,-0.149791
1479425445433499090,-0.151112
1479425445483382125,-0.129107
1479425445533489877,-0.108689
1479425445583437918,-0.079920
1479425445633423016,-0.042958
1479425445683329266,-0.053400
1479425445733403939,-0.030841
1479425445783307622,-0.033382
1479425445833353168,-0.027619
1479425445883484127,-0.031930
1479425445933390665,-0.032993
1479425442782862182,-0.127515
1479425442832833025,-0.100540
1479425442882822631,-0.100177
1479425442932809867,-0.093313
1479425442982805056,-0.093858
1479425443032823520,-0.080745
1479425443082812203,-0.078922
1479425443132827444,-0.088685
1479425443182854411,-0.082773
1479425443232861030,-0.062862
1479425443282879357,-0.049774
1479425443332896491,-0.043404
1479425443382879593,-0.032731
1479425443432903742,-0.061243
1479425443483016593,-0.073780
1479425443533017775,-0.077244
1479425443582977575,-0.072634
1479425443632945821,-0.076840
1479425443682982187,-0.062198
1479425443732869219,-0.037102
1479425443782898808,-0.025779
1479425443833012205,-0.014326
1479425443882914607,-0.026570
1479425443933132143,-0.048856
1479425443983182782,-0.071377
1479425444033115695,-0.082922
1479425444083198332,-0.094481
1479425444133127546,-0.098200
1479425444183146275,-0.087476
1479425444233201168,-0.087530
1479425444283138737,-0.082226
1479425444333229360,-0.085902
1479425447583646955,0.013929
1479425447633645468,0.020405
1479425447683675176,0.011929
1479425447733726775,0.012003
1479425447783780269,0.014821
1479425447833680291,0.016321
1479425447883694922,0.008282
1479425447933701813,0.011129
1479425447983829975,0.010558
1479425448033742629,-0.006599
1479425448083725825,-0.041707
1479425448133784412,-0.067200
1479425448183782273,-0.081466
1479425448233780330,-0.089174
1479425448283749801,-0.058789
1479425448333826064,-0.033188
1479425448383792183,-0.033797
1479425448433778649,-0.042264
1479425448483793143,-0.041338
1479425448533885890,-0.027014
1479425448583862227,-0.014651
1479425448633847925,-0.011343
1479425448683822662,-0.006091
1479425448733882312,0.001594
1479425448783845387,-0.005099
1479425448833950015,-0.025687
1479425448883924440,-0.043373
1479425448933879663,-0.037666
1479425448983876216,-0.032215
1479425449034016614,-0.040720
1479425449083989539,-0.061169
1479425449134003281,-0.045866
1479425449183978806,-0.041058
1479425449233996144,-0.022686
1479425449283962329,0.007438
1479425449333971165,0.017232
1479425449383983954,0.027114
1479425449434025534,0.028977
1479425449483987552,0.032852
1479425449534040093,0.033261
1479425449584053959,0.040480
1479425449634016171,0.041245
1479425449684123260,0.015894
1479425449734027001,-0.019896
1479425449784082050,-0.045715
1479425449834134569,-0.058038
1479425449884087282,-0.053567
1479425449934088214,-0.056680
1479425449984134982,-0.054790
1479425450034140940,-0.052621
1479425450084078501,-0.047283
1479425450134193600,-0.034334
1479425450184172865,-0.023229
1479425450234144378,-0.018891
1479425450284149775,-0.017581
1479425450334262000,-0.020331
1479425450384178750,-0.009176
1479425450434161961,-0.007440
1479425450484147791,-0.000928
1479425450534184818,0.002082
1479425450584162450,0.000416
1479425450634258305,0.006921
1479425450684227110,0.001572
1479425450734209984,-0.002794
1479425450784248908,-0.001269
1479425450834260421,-0.008329
1479425450884230583,-0.011748
1479425450934345661,-0.023418
1479425450984309065,-0.031092
1479425451034286630,-0.038987
1479425451084317905,-0.041318
1479425451134304083,-0.039923
1479425451184289528,-0.043043
1479425451234414501,-0.034251
1479425451284350407,-0.029222
1479425451334284259,-0.019898
1479425451384384161,-0.023337
1479425451434326964,-0.015617
1479425451484368953,-0.021842
1479425451534399242,-0.038901
1479425451584434387,-0.037885
1479425451634350263,-0.046621
1479425451684382956,-0.053641
1479425451734356975,-0.063114
1479425451784399230,-0.069268
1479425451834383177,-0.094164
1479425451884425416,-0.106386
1479425451934441674,-0.099497
1479425451984403693,-0.082122
1479425452034457721,-0.081859
1479425452084417312,-0.085924
1479425452134520843,-0.090725
1479425452184466002,-0.095050
1479425452234335175,-0.101869
1479425452284375611,-0.120382
1479425452334564662,-0.114573
1479425452384627152,-0.128127
1479425452434545378,-0.123456
1479425452484609213,-0.128674
1479425452534553900,-0.117334
1479425452584569515,-0.130018
1479425452634553611,-0.124227
1479425452684562980,-0.122575
1479425452734636836,-0.124345
1479425452784608361,-0.119659
1479425452834609980,-0.121842
1479425452884611953,-0.108908
1479425452934601849,-0.120037
1479425452984630588,-0.105949
1479425453034674381,-0.122993
1479425453084683167,-0.119688
1479425453134711461,-0.113536
1479425453184665706,-0.109938
1479425453234723205,-0.101533
1479425453284690109,-0.116399
1479425453334712197,-0.114564
1479425453384695179,-0.106021
1479425453434771997,-0.083835
1479425453484719139,-0.052035
1479425453534887926,-0.053800
1479425453584746259,-0.056480
1479425453634743110,-0.050602
1479425453684792122,-0.069357
1479425453734799602,-0.075056
1479425453784765115,-0.103970
1479425453834837075,-0.100116
1479425453884781104,-0.113545
1479425453934842652,-0.122032
1479425455585094908,0.031491
1479425455635124585,0.054683
1479425455685131513,0.058779
1479425455735105758,0.075567
1479425455785133934,0.070746
1479425455835194894,0.084168
1479425455885189938,0.075312
1479425455935224714,0.052991
1479425455985211822,0.058688
1479425456035194304,0.062713
1479425456085192347,0.072618
1479425456135205196,0.074298
1479425456185239597,0.068664
1479425456235223757,0.041179
1479425456285289737,0.001686
1479425456335235126,-0.002464
1479425456385302974,-0.002880
1479425456435270061,-0.029707
1479425456485283777,-0.018560
1479425456535173529,-0.000886
1479425456585276789,0.011035
1479425456635797438,0.021903
1479425456685307525,-0.007407
1479425456735295991,-0.003190
1479425456785300349,0.014395
1479425456835252850,0.028527
1479425456885298305,0.021092
1479425456935439781,0.030777
1479425456985195670,0.021715
1479425457035293970,0.023187
1479425457085310967,0.035944
1479425457135319871,0.035647
1479425453984831513,-0.118142
1479425454034831660,-0.125771
1479425454084836219,-0.135500
1479425454134878742,-0.170840
1479425454184883542,-0.195824
1479425454234889377,-0.202869
1479425454284867819,-0.180538
1479425454334887035,-0.139545
1479425454384960133,-0.115629
1479425454434866999,-0.100833
1479425454484877099,-0.090568
1479425454534965755,-0.049006
1479425454584960425,-0.050196
1479425454634985147,-0.055342
1479425454684962544,-0.074743
1479425454734974049,-0.062455
1479425454784969623,-0.041327
1479425454834992068,-0.000101
1479425454885024662,0.005163
1479425454935000744,0.019391
1479425454985024030,0.034031
1479425455034974159,0.039383
1479425455084988816,0.047839
1479425455135196249,0.059251
1479425455185043601,0.052258
1479425455235022567,0.051317
1479425455285050614,0.049769
1479425455335094080,0.058821
1479425455385076496,0.071109
1479425455435061538,0.098087
1479425455485082736,0.100569
1479425455535127618,0.062617
1479425458785721635,0.099664
1479425458835615526,0.095412
1479425458885675290,0.093279
1479425458935565509,0.090148
1479425458985707633,0.089795
1479425459035786213,0.105802
1479425459085797381,0.122903
1479425459135788300,0.148669
1479425459185786240,0.156502
1479425459235825132,0.167991
1479425459285815544,0.167545
1479425459335818316,0.165564
1479425459385787916,0.164094
1479425459435785050,0.169022
1479425459485754631,0.176659
1479425459535766306,0.180434
1479425459585771912,0.173538
1479425459636465071,0.175199
1479425459685848966,0.184930
1479425459735915311,0.185507
1479425459786004828,0.180997
1479425459835837416,0.180213
1479425459885872479,0.178904
1479425459935836098,0.172680
1479425459985895144,0.183965
1479425460035898639,0.191944
1479425460085913121,0.201160
1479425460135915916,0.213486
1479425460185897187,0.218690
1479425460235891152,0.216807
1479425460285874473,0.214482
1479425460335911555,0.217836
1479425457185327174,0.014177
1479425457235454552,0.022551
1479425457285396179,0.044691
1479425457335680191,0.010774
1479425457385403889,0.021228
1479425457435365862,0.017525
1479425457485440946,0.026777
1479425457535450517,0.026582
1479425457585440122,0.037949
1479425457635453799,0.021706
1479425457685490309,0.013981
1479425457735463426,-0.011827
1479425457785461222,0.001590
1479425457835461298,-0.041056
1479425457885465463,-0.045903
1479425457935443994,-0.040526
1479425457985574404,-0.032998
1479425458035516248,-0.035996
1479425458085493111,-0.026279
1479425458136360647,-0.002611
1479425458185513500,0.030122
1479425458235501711,0.047886
1479425458285570854,0.066149
1479425458335571469,0.069035
1479425458385563406,0.070030
1479425458435515237,0.083816
1479425458485591816,0.062195
1479425458535558462,0.068979
1479425458585637408,0.086381
1479425458635623430,0.101884
1479425458685606031,0.109965
1479425458735633876,0.104996
1479425463586548994,0.040938
1479425463636538475,0.034957
1479425463686540439,0.021822
1479425463736563501,0.017819
1479425463786541648,0.020514
1479425463836571234,0.020209
1479425463886551352,0.033699
1479425463936636948,0.039661
1479425463986676844,0.051505
1479425464036541085,0.053811
1479425464086638268,0.057080
1479425464136608112,0.055694
1479425464186611296,0.062799
1479425464236603193,0.069501
1479425464286627281,0.088734
1479425464336639025,0.102015
1479425464386624593,0.141299
1479425464436634617,0.163219
1479425464486686174,0.169416
1479425464536723116,0.187463
1479425464586654079,0.179223
1479425464636737631,0.181453
1479425464686718454,0.176069
1479425464736677121,0.162357
1479425464786819578,0.154695
1479425464836759993,0.150872
1479425464886744466,0.156145
1479425464936803774,0.155386
1479425464986752484,0.154773
1479425465036782011,0.159565
1479425465086825944,0.145558
1479425465136802389,0.134448
1479425461986247230,0.173775
1479425462036292389,0.144336
1479425462086339659,0.124614
1479425462136375243,0.125595
1479425462186258632,0.114272
1479425462236287595,0.110393
