Filename,ClassId
1479425441182877835,0.917054
1479425441232704425,0.946427
1479425441282730750,0.985319
1479425441332806714,0.995369
1479425441382790272,1.021253
1479425441432724303,1.054133
1479425441482746958,1.031232
1479425441532802506,1.086172
1479425441582725165,1.048652
1479425441632720892,1.070557
1479425441682732948,1.054570
1479425441732800574,1.090239
1479425441782737331,1.097386
1479425441832816004,1.081173
1479425441882830087,1.060129
1479425441932849879,0.989839
1479425441982783223,0.940226
1479425442032874172,0.967731
1479425442082758552,0.935123
1479425442132852121,0.855111
1479425442182761838,0.896161
1479425442232828524,0.897073
1479425442282862682,0.897795
1479425442332893792,0.968480
1479425442382858459,1.075385
1479425442432797491,1.137181
1479425442482899263,1.113098
1479425442532771570,1.152947
1479425442582809345,1.077467
1479425442632821093,1.022862
1479425442682747552,0.953832
1479425442732806572,0.986928
1479425445983503068,0.799742
1479425446033440044,0.790935
1479425446083426096,0.794999
1479425446133410346,0.776147
1479425446183468695,0.730597
1479425446233463132,0.749808
1479425446283447100,0.789812
1479425446333431175,0.756205
1479425446383424337,0.828640
1479425446433457370,0.788890
1479425446483371405,0.813122
1479425446533500137,0.834803
1479425446583477115,0.883202
1479425446633522506,0.823902
1479425446683589238,0.891152
1479425446733573761,0.838918
1479425446783611898,0.814643
1479425446833546046,0.836253
1479425446883533208,0.855888
1479425446933547800,0.825825
1479425446983608400,0.840836
1479425447033578750,0.914073
1479425447083596868,0.861926
1479425447133467484,0.895398
1479425447183549871,0.967154
1479425447233486454,0.889498
1479425447283725051,0.869094
1479425447333693598,0.875798
1479425447383620607,0.901283
1479425447433621760,0.841455
1479425447483674337,0.910423
1479425447533663020,0.928782
1479425442782862182,1.053978
1479425442832833025,1.099709
1479425442882822631,1.053136
1479425442932809867,1.197926
1479425442982805056,1.174506
1479425443032823520,1.221113
1479425443082812203,1.143204
1479425443132827444,1.089095
1479425443182854411,1.086117
1479425443232861030,1.108616
1479425443282879357,1.031493
1479425443332896491,0.979312
1479425443382879593,0.944854
1479425443432903742,0.850750
1479425443483016593,0.801596
1479425443533017775,0.804603
1479425443582977575,0.808407
1479425443632945821,0.831603
1479425443682982187,0.866031
1479425443732869219,0.895736
1479425443782898808,0.946925
1479425443833012205,1.016699
1479425443882914607,0.990476
1479425443933132143,0.969062
1479425443983182782,0.891933
1479425444033115695,0.835012
1479425444083198332,0.828022
1479425444133127546,0.826818
1479425444183146275,0.846650
1479425444233201168,0.836807
1479425444283138737,0.837560
1479425444333229360,0.813104
1479425444383185181,0.805126
1479425444434593057,0.779962
1479425444483190972,0.754931
1479425444533172421,0.744075
1479425444583259948,0.685756
1479425444633286162,0.680295
1479425444683294213,0.712826
1479425444733253036,0.652193
1479425444783291032,0.672899
1479425444833288592,0.688601
1479425444883283220,0.669400
1479425444933328937,0.662104
1479425444983260437,0.769458
1479425445033271766,0.752612
1479425445083281310,0.815626
1479425445133336475,0.794725
1479425445183328558,0.798274
1479425445233404698,0.795921
1479425445283448582,0.821269
1479425445333367499,0.825020
1479425445383326348,0.820375
1479425445433499090,0.834289
1479425445483382125,0.796592
1479425445533489877,0.766970
1479425445583437918,0.765732
1479425445633423016,0.759076
1479425445683329266,0.721188
1479425445733403939,0.759224
1479425445783307622,0.756701
1479425445833353168,0.768329
1479425445883484127,0.800597
1479425445933390665,0.781390
1479425447583646955,0.905641
1479425447633645468,0.910297
1479425447683675176,0.946367
1479425447733726775,0.984259
1479425447783780269,0.929592
1479425447833680291,0.856562
1479425447883694922,0.863979
1479425447933701813,0.931025
1479425447983829975,0.882658
1479425448033742629,0.898906
1479425448083725825,0.875378
1479425448133784412,0.786702
1479425448183782273,0.849370
1479425448233780330,0.822244
1479425448283749801,0.892338
1479425448333826064,0.971735
1479425448383792183,0.970150
1479425448433778649,0.988211
1479425448483793143,0.977167
1479425448533885890,0.903376
1479425448583862227,0.917092
1479425448633847925,0.896905
1479425448683822662,0.853979
1479425448733882312,0.885992
1479425448783845387,0.854015
1479425448833950015,0.856532
1479425448883924440,0.834101
1479425448933879663,0.849121
1479425448983876216,0.845434
1479425449034016614,0.796784
1479425449083989539,0.792922
1479425449134003281,0.820279
1479425449183978806,0.816890
1479425449233996144,0.902964
1479425449283962329,0.931071
1479425449333971165,0.929537
1479425449383983954,0.923330
1479425449434025534,0.952474
1479425449483987552,0.948668
1479425449534040093,0.957824
1479425449584053959,1.001986
1479425449634016171,0.964000
1479425449684123260,0.971637
1479425449734027001,0.975130
1479425449784082050,0.987064
1479425449834134569,0.954771
1479425449884087282,0.953436
1479425449934088214,0.949486
1479425449984134982,0.964657
1479425450034140940,0.916903
1479425450084078501,0.879487
1479425450134193600,0.886363
1479425450184172865,0.903335
1479425450234144378,0.927028
1479425450284149775,0.962169
1479425450334262000,0.965497
1479425450384178750,0.992997
1479425450434161961,1.035984
1479425450484147791,1.003831
1479425450534184818,1.044740
1479425450584162450,1.028567
1479425450634258305,1.054012
1479425450684227110,1.043898
1479425450734209984,1.053427
1479425452384627152,1.004834
1479425452434545378,0.921542
1479425452484609213,0.935724
1479425452534553900,0.916693
1479425452584569515,0.991643
1479425452634553611,1.001418
1479425452684562980,1.065574
1479425452734636836,1.070129
1479425452784608361,1.106672
1479425452834609980,1.102945
1479425452884611953,1.131022
1479425452934601849,1.171098
1479425452984630588,1.128801
1479425453034674381,1.105210
1479425453084683167,1.106595
1479425453134711461,1.064228
1479425453184665706,1.079930
1479425453234723205,1.009200
1479425453284690109,0.905341
1479425453334712197,0.857738
1479425453384695179,0.863430
1479425453434771997,0.882678
1479425453484719139,0.978199
1479425453534887926,0.972047
1479425453584746259,1.007146
1479425453634743110,1.003539
1479425453684792122,1.032321
1479425453734799602,1.087207
1479425453784765115,1.108823
1479425453834837075,1.115211
1479425453884781104,1.134327
1479425453934842652,1.148110
1479425450784248908,1.060383
1479425450834260421,1.051687
1479425450884230583,1.040738
1479425450934345661,1.039494
1479425450984309065,1.000226
1479425451034286630,0.969699
1479425451084317905,0.970781
1479425451134304083,0.965849
1479425451184289528,1.003656
1479425451234414501,1.023633
1479425451284350407,1.064485
1479425451334284259,1.083924
1479425451384384161,1.132353
1479425451434326964,1.155601
1479425451484368953,1.155610
1479425451534399242,1.179933
1479425451584434387,1.168956
1479425451634350263,1.135495
1479425451684382956,1.187738
1479425451734356975,1.144140
1479425451784399230,1.140669
1479425451834383177,1.081032
1479425451884425416,1.059611
1479425451934441674,1.004748
1479425451984403693,0.978271
1479425452034457721,0.953789
1479425452084417312,0.943908
1479425452134520843,0.950137
1479425452184466002,0.954689
1479425452234335175,0.964706
1479425452284375611,0.954660
1479425452334564662,0.980353
1479425453984831513,1.094917
1479425454034831660,1.062786
1479425454084836219,1.024704
1479425454134878742,1.052262
1479425454184883542,0.926559
1479425454234889377,0.871187
1479425454284867819,0.758424
1479425454334887035,0.823366
1479425454384960133,0.892880
1479425454434866999,0.898550
1479425454484877099,0.864891
1479425454534965755,0.856705
1479425454584960425,0.799705
1479425454634985147,0.785169
1479425454684962544,0.769584
1479425454734974049,0.761321
1479425454784969623,0.804121
1479425454834992068,0.850949
1479425454885024662,0.824676
1479425454935000744,0.830828
1479425454985024030,0.827656
1479425455034974159,0.848767
1479425455084988816,0.881203
1479425455135196249,0.909563
1479425455185043601,0.906398
1479425455235022567,0.907464
1479425455285050614,0.935115
1479425455335094080,0.929920
1479425455385076496,0.967612
1479425455435061538,1.019689
1479425455485082736,1.070805
1479425455535127618,1.049369
1479425455585094908,1.038992
1479425455635124585,1.048610
1479425455685131513,1.016811
1479425455735105758,1.020543
1479425455785133934,1.030241
1479425455835194894,1.012431
1479425455885189938,1.029220
1479425455935224714,1.037656
1479425455985211822,1.030713
1479425456035194304,1.065014
1479425456085192347,1.062455
1479425456135205196,1.078432
1479425456185239597,1.051738
1479425456235223757,1.039469
1479425456285289737,1.046954
1479425456335235126,1.004514
1479425456385302974,0.980567
1479425456435270061,1.007464
1479425456485283777,1.003131
1479425456535173529,0.975737
1479425456585276789,0.999039
1479425456635797438,1.025169
1479425456685307525,0.927836
1479425456735295991,0.973605
1479425456785300349,0.955726
1479425456835252850,0.969915
1479425456885298305,0.959382
1479425456935439781,0.936966
1479425456985195670,0.948431
1479425457035293970,0.954511
1479425457085310967,0.994325
1479425457135319871,0.976342
1479425458785721635,1.047588
1479425458835615526,1.005868
1479425458885675290,0.939559
1479425458935565509,0.945210
1479425458985707633,0.940093
1479425459035786213,0.973557
1479425459085797381,0.975834
1479425459135788300,1.032735
1479425459185786240,0.982683
1479425459235825132,1.045321
1479425459285815544,0.999813
1479425459335818316,0.999073
1479425459385787916,1.042767
1479425459435785050,1.073124
1479425459485754631,1.082446
1479425459535766306,1.086612
1479425459585771912,1.098196
1479425459636465071,1.119456
1479425459685848966,1.110203
1479425459735915311,1.082000
1479425459786004828,1.096655
1479425459835837416,1.177620
1479425459885872479,1.165994
1479425459935836098,1.206262
1479425459985895144,1.200884
1479425460035898639,1.294374
1479425460085913121,1.320835
1479425460135915916,1.318510
1479425460185897187,1.318070
1479425460235891152,1.336430
1479425460285874473,1.323238
1479425460335911555,1.291246
1479425457185327174,0.934442
1479425457235454552,0.895076
1479425457285396179,0.914100
1479425457335680191,0.936018
1479425457385403889,0.936151
1479425457435365862,0.968701
1479425457485440946,0.916588
1479425457535450517,0.929848
1479425457585440122,0.930567
1479425457635453799,0.859587
1479425457685490309,0.879241
1479425457735463426,0.890609
1479425457785461222,0.869883
1479425457835461298,0.860529
1479425457885465463,0.867402
1479425457935443994,0.918821
1479425457985574404,0.933159
1479425458035516248,0.898147
1479425458085493111,0.984832
1479425458136360647,0.960324
1479425458185513500,1.017494
1479425458235501711,1.027526
1479425458285570854,1.004419
1479425458335571469,1.061079
1479425458385563406,1.094259
1479425458435515237,1.047907
1479425458485591816,1.032797
1479425458535558462,1.020676
1479425458585637408,1.002314
1479425458635623430,1.018797
1479425458685606031,1.003836
1479425458735633876,1.022093
1479425460385924823,1.295477
1479425460435939785,1.257501
1479425460485916173,1.250168
1479425460535995187,1.351517
1479425460585919323,1.307444
1479425460636021329,1.262751
1479425460686012382,1.291929
1479425460735978366,1.285441
1479425460786022659,1.287259
1479425460836126575,1.178643
1479425460886062982,1.165548
1479425460936039201,1.175194
1479425460986067216,1.109719
1479425461036044239,1.234855
1479425461086025165,1.158229
1479425461136092742,1.195563
1479425461186041375,1.204597
1479425461236058072,1.286354
1479425461286099435,1.285853
1479425461336139116,1.235013
1479425461386151397,1.200173
1479425461436092381,1.200660
1479425461486115901,1.156803
1479425461536098853,1.193700
1479425461586114145,1.256688
1479425461636214238,1.179206
1479425461686225785,1.187510
1479425461736150276,1.167615
1479425461786111572,1.114609
1479425461836053567,1.104944
1479425461886149455,1.107880
1479425461936239444,1.055840
1479425461986247230,1.044237
1479425462036292389,1.051001
1479425462086339659,1.042134
1479425462136375243,1.042723
1479425462186258632,1.021525
1479425462236287595,1.017371
1479425462286259544,0.971277
1479425462336263555,0.965043
1479425462386336544,0.870468
1479425462436366156,0.888006
1479425462486333565,0.895437
1479425462536357592,0.950043
1479425462586437466,0.949678
1479425462636389990,0.982772
1479425462686412613,0.965479
1479425462736443337,0.951786
1479425462786339435,0.880908
1479425462836441371,0.824595
1479425462886374748,0.829463
1479425462936411672,0.834478
1479425462986389593,0.847766
1479425463036419577,0.916104
1479425463086398960,0.980672
1479425463136517686,0.972427
1479425463186442372,0.965659
1479425463236508913,0.895492
1479425463286463571,0.892754
1479425463336416846,0.874140
1479425463386544935,0.890814
