Filename,ClassId
1479425445983503068,-0.060952
1479425446033440044,-0.078912
1479425446083426096,-0.078869
1479425446133410346,-0.085597
1479425446183468695,-0.073527
1479425446233463132,-0.077905
1479425446283447100,-0.059549
1479425446333431175,-0.090132
1479425446383424337,-0.102441
1479425446433457370,-0.083613
1479425446483371405,-0.071064
1479425446533500137,-0.054679
1479425446583477115,-0.040710
1479425446633522506,-0.039231
1479425446683589238,-0.023318
1479425446733573761,-0.001115
1479425446783611898,0.008820
1479425446833546046,0.001295
1479425446883533208,-0.008361
1479425446933547800,0.012465
1479425446983608400,0.005762
1479425447033578750,-0.003508
1479425447083596868,0.012590
1479425447133467484,0.008522
1479425447183549871,0.001230
1479425447233486454,-0.002145
1479425447283725051,-0.001003
1479425447333693598,-0.012448
1479425447383620607,-0.014568
1479425447433621760,-0.016242
1479425447483674337,0.003182
1479425447533663020,0.019375
1479425444383185181,-0.067449
1479425444434593057,-0.087879
1479425444483190972,-0.120783
1479425444533172421,-0.107141
1479425444583259948,-0.083372
1479425444633286162,-0.119375
1479425444683294213,-0.114955
1479425444733253036,-0.088355
1479425444783291032,-0.068637
1479425444833288592,-0.114411
1479425444883283220,-0.099253
1479425444933328937,-0.107906
1479425444983260437,-0.106428
1479425445033271766,-0.114041
1479425445083281310,-0.116552
1479425445133336475,-0.109760
1479425445183328558,-0.103029
1479425445233404698,-0.109787
1479425445283448582,-0.099767
1479425445333367499,-0.104459
1479425445383326348,-0.111294
1479425445433499090,-0.100564
1479425445483382125,-0.100978
1479425445533489877,-0.107422
1479425445583437918,-0.117378
1479425445633423016,-0.097832
1479425445683329266,-0.073963
1479425445733403939,-0.071227
1479425445783307622,-0.067302
1479425445833353168,-0.062429
1479425445883484127,-0.060061
1479425445933390665,-0.063380
1479425442782862182,-0.066714
1479425442832833025,-0.018605
1479425442882822631,-0.059461
1479425442932809867,-0.081231
1479425442982805056,-0.062627
1479425443032823520,-0.061881
1479425443082812203,-0.067801
1479425443132827444,-0.004966
1479425443182854411,-0.069894
1479425443232861030,-0.101737
1479425443282879357,-0.083266
1479425443332896491,-0.106859
1479425443382879593,-0.122958
1479425443432903742,-0.110829
1479425443483016593,-0.078009
1479425443533017775,-0.092993
1479425443582977575,-0.085911
1479425443632945821,-0.071345
1479425443682982187,-0.044470
1479425443732869219,-0.067237
1479425443782898808,-0.057535
1479425443833012205,-0.053407
1479425443882914607,-0.034145
1479425443933132143,-0.046891
1479425443983182782,-0.049450
1479425444033115695,-0.057213
1479425444083198332,-0.050981
1479425444133127546,-0.061410
1479425444183146275,-0.053927
1479425444233201168,-0.057373
1479425444283138737,-0.068645
1479425444333229360,-0.078096
1479425441182877835,-0.015542
1479425441232704425,-0.036195
1479425441282730750,-0.037287
1479425441332806714,-0.062407
1479425441382790272,-0.021750
1479425441432724303,-0.020739
1479425441482746958,-0.042038
1479425441532802506,-0.027748
1479425441582725165,-0.049184
1479425441632720892,-0.052540
1479425441682732948,-0.008864
1479425441732800574,-0.066959
1479425441782737331,-0.062256
1479425441832816004,-0.016380
1479425441882830087,0.007991
1479425441932849879,0.004081
1479425441982783223,-0.014719
1479425442032874172,-0.004905
1479425442082758552,-0.013251
1479425442132852121,-0.013973
1479425442182761838,-0.006016
1479425442232828524,-0.005902
1479425442282862682,-0.046660
1479425442332893792,-0.079188
1479425442382858459,-0.034062
1479425442432797491,0.003042
1479425442482899263,-0.036079
1479425442532771570,-0.003243
1479425442582809345,-0.008038
1479425442632821093,-0.038322
1479425442682747552,-0.073629
1479425442732806572,-0.068812
1479425447583646955,0.023729
1479425447633645468,0.042796
1479425447683675176,0.019355
1479425447733726775,0.017773
1479425447783780269,0.012050
1479425447833680291,-0.006779
1479425447883694922,-0.046896
1479425447933701813,0.004289
1479425447983829975,-0.015395
1479425448033742629,-0.029332
1479425448083725825,-0.011636
1479425448133784412,-0.006339
1479425448183782273,-0.012436
1479425448233780330,-0.034725
1479425448283749801,-0.059339
1479425448333826064,-0.036212
1479425448383792183,-0.042071
1479425448433778649,-0.054769
1479425448483793143,-0.050788
1479425448533885890,-0.031102
1479425448583862227,-0.038590
1479425448633847925,-0.036176
1479425448683822662,-0.037825
1479425448733882312,-0.004485
1479425448783845387,-0.029223
1479425448833950015,-0.032431
1479425448883924440,0.000380
1479425448933879663,-0.005948
1479425448983876216,-0.013327
1479425449034016614,-0.019107
1479425449083989539,-0.008970
1479425449134003281,-0.006599
1479425449183978806,-0.009203
1479425449233996144,-0.015465
