Filename,ClassId
1479425442782862182,0.133073
1479425442832833025,0.170876
1479425442882822631,0.210383
1479425442932809867,0.206686
1479425442982805056,0.140713
1479425443032823520,0.070988
1479425443082812203,0.050392
1479425443132827444,0.008862
1479425443182854411,0.001087
1479425443232861030,0.065402
1479425443282879357,0.091871
1479425443332896491,0.106757
1479425443382879593,0.065496
1479425443432903742,0.007902
1479425443483016593,0.007817
1479425443533017775,0.007659
1479425443582977575,0.007559
1479425443632945821,0.059657
1479425443682982187,0.095761
1479425443732869219,0.159752
1479425443782898808,0.184158
1479425443833012205,0.177637
1479425443882914607,0.142318
1479425443933132143,0.075095
1479425443983182782,0.007384
1479425444033115695,0.007452
1479425444083198332,0.007588
1479425444133127546,0.007760
1479425444183146275,0.007902
1479425444233201168,-0.019171
1479425444283138737,-0.045466
1479425444333229360,-0.059611
1479425445983503068,-0.012189
1479425446033440044,-0.059356
1479425446083426096,-0.128959
1479425446133410346,-0.136417
1479425446183468695,-0.111476
1479425446233463132,-0.089613
1479425446283447100,-0.063926
1479425446333431175,-0.034003
1479425446383424337,-0.012208
1479425446433457370,0.012523
1479425446483371405,0.027642
1479425446533500137,0.031133
1479425446583477115,0.046232
1479425446633522506,0.045726
1479425446683589238,0.031263
1479425446733573761,0.017016
1479425446783611898,0.008007
1479425446833546046,0.008070
1479425446883533208,0.008078
1479425446933547800,0.007982
1479425446983608400,0.007768
1479425447033578750,0.007510
1479425447083596868,0.007415
1479425447133467484,0.007373
1479425447183549871,0.017498
1479425447233486454,0.026034
1479425447283725051,0.038922
1479425447333693598,0.071660
1479425447383620607,0.103169
1479425447433621760,0.133968
1479425447483674337,0.146156
1479425447533663020,0.144195
1479425441182877835,-0.196994
1479425441232704425,-0.268943
1479425441282730750,-0.281144
1479425441332806714,-0.290888
1479425441382790272,-0.322883
1479425441432724303,-0.326339
1479425441482746958,-0.323931
1479425441532802506,-0.302642
1479425441582725165,-0.261451
1479425441632720892,-0.203179
1479425441682732948,-0.160817
1479425441732800574,-0.117369
1479425441782737331,-0.057938
1479425441832816004,-0.017761
1479425441882830087,0.020773
1479425441932849879,0.049206
1479425441982783223,0.055644
1479425442032874172,0.060810
1479425442082758552,0.091698
1479425442132852121,0.088571
1479425442182761838,0.075758
1479425442232828524,0.063037
1479425442282862682,0.079120
1479425442332893792,0.116689
1479425442382858459,0.148105
1479425442432797491,0.169755
1479425442482899263,0.169833
1479425442532771570,0.125110
1479425442582809345,0.096745
1479425442632821093,0.087619
1479425442682747552,0.100882
1479425442732806572,0.108254
1479425444383185181,-0.070833
1479425444434593057,-0.092638
1479425444483190972,-0.074484
1479425444533172421,-0.071734
1479425444583259948,-0.064915
1479425444633286162,-0.069715
1479425444683294213,-0.069911
1479425444733253036,-0.071154
1479425444783291032,-0.079841
1479425444833288592,-0.097350
1479425444883283220,-0.098897
1479425444933328937,-0.087307
1479425444983260437,-0.079221
1479425445033271766,-0.073194
1479425445083281310,-0.084473
1479425445133336475,-0.106403
1479425445183328558,-0.106220
1479425445233404698,-0.096828
1479425445283448582,-0.076027
1479425445333367499,-0.091639
1479425445383326348,-0.097999
1479425445433499090,-0.100880
1479425445483382125,-0.083600
1479425445533489877,-0.067141
1479425445583437918,-0.064439
1479425445633423016,-0.061664
1479425445683329266,-0.075641
1479425445733403939,-0.076268
1479425445783307622,-0.081482
1479425445833353168,0.001551
1479425445883484127,0.041817
1479425445933390665,0.029764
1479425450784248908,0.047020
1479425450834260421,0.039435
1479425450884230583,0.024554
1479425450934345661,0.014341
1479425450984309065,0.013779
1479425451034286630,-0.008954
1479425451084317905,-0.023765
1479425451134304083,-0.038613
1479425451184289528,-0.037439
1479425451234414501,-0.010376
1479425451284350407,-0.003947
1479425451334284259,0.028430
1479425451384384161,0.050379
1479425451434326964,0.053228
1479425451484368953,0.054240
1479425451534399242,0.048529
1479425451584434387,0.057529
1479425451634350263,0.061231
1479425451684382956,0.078680
1479425451734356975,0.081906
1479425451784399230,0.065903
