1479425912839087708,0.459370660782
1479425937443463169,0.459719723463
1479426007055779923,-0.262497520446
1479425846627418115,-0.0115191729739
1479426012106637670,-0.0897099226713
1479425987005661191,-0.188146495819
1479426035310730369,-0.0279252681881
1479425969099030537,1.03253679275
1479425987352248331,-0.191637152434
1479425967898852046,0.9854129076
1479425893835786925,0.0862192645669
1479425904437731347,-0.712443387508
1479425944644771860,-1.68319554329
1479425885684350997,0.572118926048
1479425897186435094,0.852418804169
1479425878433062935,-0.166853475571
1479425908738441241,-0.829729545116
1479425957046990220,-0.602487659454
1479425923841318939,-0.0069813169539
1479425872282026013,-0.42516220212
1479426033460461599,-0.0314159274101
1479425872532029473,-0.425511276722
1479425962297827364,0.729896688461
1479425977700622373,-0.250978347659
1479426008605966374,-0.293215304613
1479425921640775719,0.203505384922
1479426011006422031,-0.202109122276
1479426015257200590,-0.205599784851
1479426032310226951,-0.212930172682
1479425836225724462,0.20525071919
1479426024358871087,0.566533875465
1479426030309878451,-0.0345575191081
1479425922040774470,0.160570293665
1479425891035316277,-0.016057029739
1479425904287621175,-0.589572227001
1479425936643366968,0.404218256473
1479426028559507515,0.390255618095
1479425846727434300,-0.0129154363647
1479425965848444989,1.03602745533
1479425916339822654,0.248185819387
1479425867681161281,0.151494580507
1479425999854444610,0.0359537832439
1479425845827444803,-0.0356047168374
1479425958497255493,-0.448200553655
1479425930742349894,0.594459140301
1479425848977948743,-0.0726056978106
1479425966198559741,0.90338242054
1479425981101170764,-0.0069813169539
1479425862430277710,-0.244695162773
1479425871731931832,-0.513126790524
1479426002504935808,-0.129154369235
1479425853028611427,-0.298800367117
1479425877582946388,-0.29216811657
1479425933942845454,0.25342181027
1479426045812708424,0.0383972451091
1479425988202457370,-0.245218761265
1479425980451056239,0.00593411941081
1479426039561494620,0.0736528918147
1479425864730665055,0.174881991744
1479425858229559393,-0.348716777563
1479425918790230115,0.0453785613179
1479425917189972073,-0.00567232025787
1479425962597924974,0.92013758421
1479425983901750185,-0.000349065847694
1479426007255810163,-0.275762021542
1479426004855342391,-0.267384439707
1479426044412151145,0.219213354587
1479425887534637177,0.0733038291335
1479425997754067909,-0.130201561749
1479425980000952443,0.000349065847696
1479426042661980554,0.155683374405
1479426000304566178,0.0198967538774
1479425976400330880,-0.129154369235
1479425924491288708,-0.0764454230666
1479425994403496072,0.0066322511062
